timestamp,internal_temp_c,external_temp_c,battery_voltage_v,battery_current_a,battery_soc_percent,battery_capacity_ah,power_load_kw,energy_loss_percent,tank_pressure_bar,estimated_autonomy_min,structural_integrity,critical_modules_status,telemetry_link_status,energy_available_kwh,launch_decision,anomalia_inserida
2023-01-01 00:34:00,16.31974817104312,26.008250214637968,22.06669119875485,2.651290426863393,72,113.14527971446522,1.527379832070357,1.990659863443752,176.89337970719507,68,OK,Operational,Stable,1.7976542026002085,Hold,nao
2023-01-01 00:35:00,21.46937547388745,22.277504618130337,24.43911682569433,2.1935273420053925,82,105.3114250743457,0.6442310043736179,4.203325314676795,161.79499904722456,163,OK,Operational,Stable,2.1104489407872777,Launch,nao
2023-01-01 00:36:00,24.75767977027385,20.43230103894528,22.805011984133596,3.9156592109158095,73,108.52721639230133,0.910367560125667,2.2877780201980213,158.64903684496414,157,OK,Operational,Stable,1.806724063414697,Hold,nao
2023-01-01 00:37:00,26.390522976454573,35.85375457324107,24.89507297516766,1.985568083795218,82,102.5943129997978,0.1178957924727465,4.643318558505523,199.42987688461952,80,OK,Operational,Stable,2.0943561853530697,Hold,nao
2023-01-01 00:38:00,26.831137926332215,31.38714131622728,22.538949432247456,0.7295186966689873,91,109.4744210137042,1.5631612062995417,4.3237186467333455,185.1969135177464,62,OK,Operational,Stable,2.2453689798107273,Hold,nao
2023-01-01 00:39:00,28.2576705096487,-9.691166858462951,23.329325945472533,4.19052989161584,90,103.7146000958356,0.2929388749862908,4.61508308462336,177.2339588638389,74,OK,Operational,Stable,2.177632539846077,Hold,nao
2023-01-01 00:40:00,18.659800805729542,36.72560752812531,23.643164956056832,0.615218186238446,90,103.35918820232718,0.2020780496067164,3.434782164843118,199.96441040427567,130,OK,Operational,Stable,2.1993645027525703,Hold,nao
2023-01-01 00:41:00,25.91912835421741,20.36879727303473,23.783777713741507,0.8437004666880626,84,103.61970759438528,0.3230184468727981,2.54378303825287,198.6223343664309,106,OK,Operational,Stable,2.070153197437712,Hold,nao
2023-01-01 00:42:00,27.9617503112178,28.784375037969816,22.657504995245937,4.868415903202251,98,117.92851087632616,0.7004507972642133,4.388829778100586,173.01002247903642,112,OK,Operational,Stable,2.618526507777029,Hold,nao
2023-01-01 00:43:00,28.949332855540938,-5.407932764235981,22.15937304150805,3.536462071648737,70,106.7205562745761,0.3555517476730517,3.116747369343249,154.27903849439895,108,OK,Operational,Stable,1.6554024323799088,Hold,nao
2023-01-01 00:44:00,22.577606952487848,7.685476820791951,24.542594605496856,0.9923134201868784,92,110.05554405974186,0.2890682077705613,2.2356545622285022,157.14348647423222,155,OK,Operational,Stable,2.4849647137899904,Hold,nao
2023-01-01 00:45:00,15.8417822697644,13.766884110767576,22.856386089184703,3.219353467628409,85,103.64889796710712,1.8888073985470248,1.1786422809593105,165.34585133156128,100,OK,Operational,Stable,2.0136833452065046,Launch,nao
2023-01-01 00:46:00,22.213292460664988,26.69477268248124,22.629631037652143,0.7437468663292208,74,110.39576003464391,1.499280278196332,4.792426342275785,187.57401085390447,80,OK,Operational,Stable,1.84867933510183,Hold,nao
2023-01-01 00:47:00,25.17664776871873,34.9052534760931,23.27553682307482,2.303477048729208,100,104.65085740775712,1.1204044876911163,4.453313534334585,191.1759481122554,128,OK,Operational,Stable,2.435804885160603,Hold,nao
2023-01-01 00:48:00,16.656954798939157,-8.085666382657704,22.940347337659524,1.009492768105139,70,113.1572341313383,1.5620658303035833,1.5802080333069957,161.6000263459381,77,OK,Operational,Stable,1.8171063783192336,Hold,nao
2023-01-01 00:49:00,29.892831979942727,28.89428034271228,23.31266730240977,1.6074958798358123,75,102.99244569096436,0.8851679135337489,1.7454189064806886,161.3587184473313,168,OK,Operational,Stable,1.800771465791219,Hold,nao
2023-01-01 00:50:00,28.33952021964282,3.794839099063566,23.411762780819284,2.8337344353168663,100,108.38222824574842,1.6567310674297269,2.5470213727821847,151.91556741141417,142,OK,Operational,Stable,2.5374190173460733,Hold,nao
2023-01-01 00:51:00,17.415953467169288,2.3135810196744355,22.03854711958768,4.433857402844868,94,100.18866485577226,1.4592276427299136,1.72858228275698,162.83761287113205,165,OK,Operational,Stable,2.075531854596164,Launch,nao
2023-01-01 00:52:00,26.44632324143858,15.148663963150105,23.482161613410188,1.74119978988687,73,118.72040145517546,1.1425088564498067,4.919663134253501,199.55760532415917,94,OK,Operational,Stable,2.035102507258939,Hold,nao
2023-01-01 00:53:00,29.88910413105619,0.4681759746376386,22.387191258031308,1.594574297100296,95,111.32471302109148,0.8321245566003073,2.980199203831356,189.02528600882425,144,OK,Operational,Stable,2.3676352600411925,Hold,nao
2023-01-01 00:54:00,23.397784265316524,23.374116143299403,23.44752643901252,4.330665931005348,94,118.10820859502677,0.6979675480368395,3.3952314511405777,182.78621600032636,132,OK,Operational,Stable,2.6031846230745184,Launch,nao
2023-01-01 00:55:00,43.26000484740988,-41.472298057257376,22.569262985121185,3.98601379769894,11,114.64849017922796,0.1132298110901225,4.013412354390379,89.0891799535597,28,OK,Malfunction,Stable,0.28462851182722876,Hold,sim
2023-01-01 00:56:00,24.14378279039209,18.3737635674326,22.96501801286581,2.2823176541983665,79,117.2243874359712,1.254935034855991,3.4907290049903694,151.91618054468296,122,OK,Operational,Stable,2.1267275335212488,Hold,nao
2023-01-01 00:57:00,21.28149683267761,5.451861561531366,23.39701652456014,2.7556332113334703,98,108.84432811792055,0.4789768061272754,3.6046984645691817,184.8652924518351,89,OK,Operational,Stable,2.4956998927080405,Launch,nao
2023-01-01 00:58:00,21.079984605252186,-6.26823121788865,23.64216980482864,4.481343881038418,100,114.47522999636492,0.6344210291681791,2.3373213371773818,155.29744417011736,118,OK,Operational,Stable,2.7064428260208726,Hold,nao
2023-01-01 00:59:00,19.169679845280168,8.463001041914197,24.697496641878853,3.502112510160761,95,104.18326583156512,1.2316110575255892,4.824712757386468,183.07082775136783,172,OK,Operational,Stable,2.444412565114299,Launch,nao
2023-01-01 01:00:00,16.103533298947344,-5.0137119613284735,23.77616605766054,1.1032503034254115,98,102.53990592861663,0.6372118557212458,2.2940771334345498,178.04029145955556,66,OK,Operational,Stable,2.3892457142777657,Hold,nao
2023-01-01 01:01:00,18.31835396453424,0.8340278809778923,22.624295120544424,1.250920390498992,86,113.88168157308324,1.598102641192219,4.552291501354372,177.00462595931924,129,OK,Operational,Stable,2.2157837845506387,Launch,nao
2023-01-01 01:02:00,24.670701143422747,2.613723467171562,22.52829986588472,3.6510705737143527,92,103.92352642545568,1.828299581957099,2.0715330981382434,151.8774709111035,156,OK,Operational,Stable,2.1539227371182315,Hold,nao
2023-01-01 01:03:00,18.381754886835804,-2.060846680966724,24.26293009457737,2.520750598336545,72,102.81637718190214,1.0561418312181658,2.177129218661446,199.961512934806,119,OK,Operational,Stable,1.7961311319423778,Hold,nao
2023-01-01 01:04:00,20.99838216860068,4.359836742241006,24.27768968195541,4.808397064023954,77,106.98403260849877,1.519709262536105,4.7369244853109365,167.32652982703456,121,OK,Operational,Stable,1.9999403613368658,Launch,nao
2023-01-01 01:05:00,23.75545635521812,39.71624246962899,23.84045475999072,4.585282832957109,100,107.5381415013132,0.5381413924383862,1.726932528931243,167.04499351906483,130,OK,Operational,Stable,2.563758197435538,Launch,nao
2023-01-01 01:06:00,18.69336689511475,5.869725776212862,22.053465403777437,4.992557888214366,93,106.94319159957008,0.4120309689327353,4.996774579601133,194.1971906723451,62,OK,Operational,Stable,2.1933752177829144,Hold,nao
2023-01-01 01:07:00,22.067640356520755,-9.61235344578271,22.557026429455817,4.117683406513933,91,119.95636659207982,1.2385246561143315,1.5765355012362732,193.3096474543542,111,OK,Operational,Stable,2.462331627755122,Hold,nao
2023-01-01 01:08:00,21.55888103371652,21.68711469777853,22.360385425803837,2.4852668639513507,100,102.52936069539533,1.1877380685292342,1.737104020446536,173.2109014539479,61,OK,Operational,Stable,2.2925960226103026,Launch,nao
2023-01-01 01:09:00,27.807454635623515,3.081468589427125,22.598767956714887,0.543432662051494,87,108.85590716336874,0.7853393645881837,1.3138408311623082,192.75773652191043,142,OK,Operational,Stable,2.1402081664313215,Hold,nao
2023-01-01 01:10:00,35.72254207158119,-36.38080561343603,23.49598491717825,4.398031549845549,12,112.74655096094364,1.8943645703998329,1.3156445488522368,88.64966759313603,12,Damaged,Operational,Stable,0.31789095130106415,Hold,sim
2023-01-01 01:11:00,24.657051591045573,6.310430290827849,23.763232086536792,1.419215628402814,76,103.28966530029288,0.6874177765798722,2.3597411482490926,181.95433254983516,112,OK,Operational,Stable,1.86541717939039,Launch,nao
2023-01-01 01:12:00,15.1351474861754,28.16620483366361,24.69097805757429,2.9977356858690354,82,104.03735080528472,1.977731261379714,1.9661763356207052,190.3871418576491,83,OK,Operational,Stable,2.106402835639184,Hold,nao
2023-01-01 01:13:00,18.03738843773971,34.14105922708931,24.135987776576048,1.2682532789163043,95,118.65744760962878,1.6609020090094564,2.057643007694674,170.22773287332947,162,OK,Operational,Stable,2.7207189698504273,Launch,nao
2023-01-01 01:14:00,17.225764725705773,3.0692527546830632,24.849176345154014,3.0787040173994384,78,116.15708795967132,1.0943892031028404,2.6096523332228787,167.8788323333704,64,OK,Operational,Stable,2.2513982107105615,Hold,nao
2023-01-01 01:15:00,27.524714119616117,-2.6239324242276227,24.54252033401585,2.962405787513018,85,113.42025068586028,0.2120325289972853,4.983380621161697,159.98519197496202,89,OK,Operational,Stable,2.3660759874348662,Hold,nao
2023-01-01 01:16:00,21.43718079276457,-0.6452199454740981,22.670142381794182,3.725745103918374,88,101.25944024241588,1.9717000068050887,3.861817038016026,157.36951535923396,100,OK,Operational,Stable,2.020098016460786,Hold,nao
2023-01-01 01:17:00,23.05280711750869,6.742490952083827,24.921268092075668,0.5424004077393273,92,110.34603324727672,0.3116587114602668,4.464748311582298,178.79243947428688,95,OK,Operational,Stable,2.5299660312562797,Launch,nao
2023-01-01 01:18:00,18.73976735579874,5.296303742725936,23.415602802899947,1.6433413811948925,94,105.38279570395711,0.2721174798898599,4.654077007942405,176.4856869776288,168,OK,Operational,Stable,2.31954558527523,Launch,nao
2023-01-01 01:19:00,18.20193869013837,0.0105238144803543,22.35526264296864,4.608109780877491,83,105.20349515646292,0.7945297115454687,1.9688026954002928,158.0236221770447,134,OK,Operational,Stable,1.9520369651002367,Hold,nao
2023-01-01 01:20:00,22.522124522268573,-5.998794647324487,24.58147327778435,3.9483153701679727,88,109.67631288293822,0.1532460441586015,1.7737789675170172,165.20531649685717,153,OK,Operational,Stable,2.372484711817318,Hold,nao
2023-01-01 01:21:00,15.946227481391835,19.771288645337584,23.97446786525155,0.9132676193390602,80,100.12968424849188,1.0009176270813116,4.02482563222762,179.9044195496759,141,OK,Operational,Stable,1.9204447178986024,Launch,nao
2023-01-01 01:22:00,17.842978206534816,29.14765551714237,23.63983135025573,2.904891415406263,92,101.81443655305952,1.569480388040852,1.7420286267439686,184.28629591005603,86,OK,Operational,Stable,2.2143260204047883,Launch,nao
2023-01-01 01:23:00,22.32388050401449,28.418523338070905,22.52366673369329,4.33680266669945,87,113.45231604025336,0.176957206695218,1.1458376470224354,183.8352097583372,125,OK,Operational,Stable,2.2231650762909916,Launch,nao
2023-01-01 01:24:00,16.10009712416705,-4.546586013038314,24.30804069949964,1.035357220681059,87,112.38575786515857,0.2801692561836455,2.3857675569941628,176.52138495243383,130,OK,Operational,Stable,2.3767334913204357,Hold,nao
2023-01-01 01:25:00,19.69365179790513,8.961326729401563,24.769398561073636,0.6229813780887619,82,100.70335032458982,0.487295207416368,2.6601629194538243,181.9437319729076,175,OK,Operational,Stable,2.0453763649126557,Launch,nao
2023-01-01 01:26:00,24.22666747442836,14.332136763231125,24.76386680249341,3.321601940459097,95,101.9932306299899,0.1866345151368224,3.801145510272336,191.5639092389,108,OK,Operational,Stable,2.399459439173208,Hold,nao
2023-01-01 01:27:00,23.621268907449338,0.7558613272605861,23.366844540842507,3.580190093937261,100,105.18176466616497,1.6981340041455393,4.522704181606207,194.77888883646415,91,OK,Operational,Stable,2.457765943485758,Hold,nao
2023-01-01 01:28:00,22.08630121420631,16.22838079139144,24.500684070399853,3.665918511647469,78,118.45364641882396,1.039293248950566,2.175545269467969,183.89490858774712,87,OK,Operational,Stable,2.2637123869576765,Hold,nao
2023-01-01 01:29:00,23.019141360330917,39.919956281917365,23.3807705720572,2.9142952520085523,75,100.65133614549951,1.279179173284498,4.358964381043402,196.7490531753991,160,OK,Operational,Stable,1.7649793486416994,Hold,nao
2023-01-01 01:30:00,29.77185023216034,5.372422644985374,22.50400288979728,2.3561526638814683,72,109.85153162974912,1.8298513189374932,4.292568208469804,171.59240106085727,68,OK,Operational,Stable,1.779911413376063,Hold,nao
2023-01-01 01:31:00,28.352328662014045,35.089148316986574,23.183257168180823,1.891890303185612,71,113.68918515443924,0.6528609340811592,3.463712122290374,189.42673207208287,180,OK,Operational,Stable,1.8713367878401663,Hold,nao
2023-01-01 01:32:00,26.913644465443333,5.5154219855034405,23.21874966038581,0.8679770320210616,96,109.6617213530796,0.9443268928965955,2.4267750877099914,156.16569501709685,97,OK,Operational,Stable,2.4443597332071745,Hold,nao
2023-01-01 01:33:00,19.04636168918454,17.94550680139121,22.951143048107184,2.531330050851465,99,100.1446414307775,0.8234518876890228,1.125260116334852,192.52320993162363,161,OK,Operational,Stable,2.275449651069384,Hold,nao
2023-01-01 01:34:00,19.498336305524955,32.29885615593852,23.72879087233708,4.087283507880476,89,110.11951719013187,1.815149071552728,4.409882758790912,188.359489186463,138,OK,Operational,Stable,2.325572664986957,Launch,nao
2023-01-01 01:35:00,23.91994157973608,31.95465547185934,22.599624985116087,3.893622601724534,70,105.88567451904808,1.628360144151629,4.012254918129841,181.84395388682609,180,OK,Operational,Stable,1.6750835747985842,Launch,nao
2023-01-01 01:36:00,23.05251008540265,33.684771505184514,24.524627788146173,1.424593446508059,96,103.18631163388822,1.7720265161696784,2.496665847607604,180.4136791903125,64,OK,Operational,Stable,2.429381650226655,Launch,nao
2023-01-01 01:37:00,16.346732181171397,17.21077362081092,24.276115267658483,3.991291176968945,73,110.8267592196506,1.32625781380956,1.364329572782467,183.46779042051824,90,OK,Operational,Stable,1.9640235225368075,Launch,nao
2023-01-01 01:38:00,23.0121509656378,-4.922864342258445,24.40647683817679,3.834163626843917,90,106.77689950176992,1.1222463477593012,4.809133248417007,184.7980276286217,116,OK,Operational,Stable,2.34544313208805,Hold,nao
2023-01-01 01:39:00,28.563764249294923,21.662252508181645,24.826922191852898,1.6766478558522588,90,117.8608342540096,1.377759410973059,2.709969215434874,161.4075028174844,154,OK,Operational,Stable,2.6335095853420505,Hold,nao
2023-01-01 01:40:00,19.580648020804887,24.213776873320576,23.89619183669437,2.534819241765599,85,110.95407793836875,0.1298356952421545,2.491158262455501,197.3518017763193,159,OK,Operational,Stable,2.2536729417569785,Hold,nao
2023-01-01 01:41:00,24.436161752304237,2.713081034809848,22.506462959408413,3.917977051807599,76,100.69221641346368,1.1186045605836783,1.4883344240934884,192.3218069225221,172,OK,Operational,Stable,1.7223314856478704,Hold,nao
2023-01-01 01:42:00,23.351050663241374,31.22350955748413,22.592407783374107,1.3556974054203408,99,106.1049390055825,0.373610551694605,1.2711632811296192,150.9619512740082,94,OK,Operational,Stable,2.3731943893457155,Hold,nao
2023-01-01 01:43:00,21.924565365907597,29.711937764887686,24.21439463350797,4.18361244659813,84,100.54242854421985,1.454595519394641,3.2053411304761643,186.11267661471945,162,OK,Operational,Stable,2.0450421954320532,Launch,nao
2023-01-01 01:44:00,25.85496182665253,8.194600645683828,23.74377455580315,3.749644818090424,87,112.6922036914838,1.0951160907599045,4.222961421764899,178.96900775766298,174,OK,Operational,Stable,2.3278923024230975,Hold,nao
2023-01-01 01:45:00,28.57738403030995,12.719954865062814,22.368569132368712,3.686902959325001,72,111.35119376748492,0.9891579589034342,4.483348173768814,154.3337612602142,160,OK,Operational,Stable,1.7933521505470347,Hold,nao
2023-01-01 01:46:00,23.111741796682324,21.63037954326425,24.028507669247315,2.316680577013324,95,119.95915395757643,0.6929696768089114,4.800622041392948,178.0302139357568,149,OK,Operational,Stable,2.738317478322742,Launch,nao
2023-01-01 01:47:00,16.015554016852036,14.214159718646023,24.743079021515666,4.442840502025203,87,111.0197833623117,0.4346962013381465,1.073038161896681,179.26557370090498,135,OK,Operational,Stable,2.389865007236149,Launch,nao
2023-01-01 01:48:00,19.33043325068337,29.517477646423444,22.718231119298466,0.5164339897254647,81,117.20800953959429,1.5347763091087587,3.9406771028168137,198.4580351754203,67,OK,Operational,Stable,2.156834506300288,Hold,nao
2023-01-01 01:49:00,24.916263199181373,14.30058772180386,22.169507617150963,4.512972259000576,90,117.09334089910024,1.52178748922632,4.548818291172262,181.70385338773065,61,OK,Operational,Stable,2.3363115416822318,Launch,nao
2023-01-01 01:50:00,22.90624420487033,34.8208823592661,24.877560602373887,2.353103698509872,97,114.20908989397596,0.6851614226612577,1.082635074832786,166.2991428187821,116,OK,Operational,Stable,2.756006248523973,Launch,nao
2023-01-01 01:51:00,24.69215635925483,32.83620623407289,22.20473349773629,3.026752910509746,83,110.44251151448502,0.9237847555116458,2.170163127910345,150.93176858716956,114,OK,Operational,Stable,2.035447624049844,Hold,nao
2023-01-01 01:52:00,24.151830807987587,24.210261187106184,22.11347795413031,3.1046601707310737,95,103.34394701494666,1.1424559019968985,3.7596883767124782,172.49949781465278,106,OK,Operational,Stable,2.171029389307442,Launch,nao
2023-01-01 01:53:00,28.23214619142265,13.97753301718901,22.303510800153465,3.984029934398052,99,119.68514927548048,1.8539342215005616,4.4711181677384975,153.10862075609992,67,OK,Operational,Stable,2.642705029288822,Hold,nao
2023-01-01 01:54:00,29.614031879046458,27.182605813501446,22.721864323557742,0.7518607559821666,77,110.88372217620342,0.3828437011671962,3.490353774499182,190.36421319617327,79,OK,Operational,Stable,1.940003366053649,Hold,nao
2023-01-01 01:55:00,24.854621303775826,-4.321633997155341,23.955798161936176,1.8779081826476047,87,118.06025136661538,1.5438942394911648,2.442165220322753,188.10177641370925,158,OK,Operational,Stable,2.4605579708368963,Hold,nao
2023-01-01 01:56:00,27.15414081819136,-0.0562881696083454,22.42340522541022,3.8072406294533354,79,112.87367358257708,0.3937234306175049,2.815954709170312,152.50012751193182,81,OK,Operational,Stable,1.9994995763980172,Hold,nao
2023-01-01 01:57:00,29.14985004821961,-9.359979479736122,22.550686565663664,1.780619022254126,86,109.79074865714392,0.9379785896978292,3.6789843589572313,160.908163623991,168,OK,Operational,Stable,2.1292368142680576,Hold,nao
2023-01-01 01:58:00,25.19115380168355,33.335512612657965,22.711372275588342,4.069855224689663,71,115.36054796225235,0.1559871859775866,3.752246820380301,172.00576530102842,111,OK,Operational,Stable,1.86019740898747,Hold,nao
2023-01-01 01:59:00,20.758150329509924,7.605896578867025,22.973317304937098,1.9584605614060209,90,104.97263963433468,1.6381873645945806,1.6412032765428184,179.77559236384587,159,OK,Operational,Stable,2.170412782790748,Launch,nao
2023-01-01 02:00:00,24.38947032403829,24.9800143195592,23.49152397309148,4.880937992931811,100,108.80281729024148,1.53634785561227,1.4351915444456145,155.60318920493762,62,OK,Operational,Stable,2.5559439907135997,Hold,nao
2023-01-01 02:01:00,17.792781969715136,7.31547911503365,24.176915444926024,4.441197315028345,92,117.86869742198472,1.2978421322564933,2.779237308166148,180.0470970510487,94,OK,Operational,Stable,2.621725408680903,Launch,nao
2023-01-01 02:02:00,23.34544448640793,-0.3265834083005252,22.713500782839628,2.834276563585158,95,116.8570777094921,0.3078288434816651,4.863706053691667,159.2262719360411,107,OK,Operational,Stable,2.521521659733155,Hold,nao
2023-01-01 02:03:00,22.598073362344905,15.778988291216963,24.049241002141027,2.2858803605090783,97,108.3801473422105,1.565313613762848,2.1649496759932574,162.35397750764645,132,OK,Operational,Stable,2.5282664747819634,Launch,nao
2023-01-01 02:04:00,20.310700599987605,-6.086031428612312,23.7715543938961,4.945110656096402,78,119.74526806176289,1.007891671506649,1.0321117555475916,183.19162153253427,67,OK,Operational,Stable,2.2202942994506554,Hold,nao
